,chr,start,end,SKHEP1_LIVER,AA_x,AT_x,AG_x,AC_x,TA_x,TT_x,TG_x,TC_x,GA_x,GT_x,GG_x,GC_x,CA_x,CT_x,CG_x,CC_x,AA_y,AT_y,AG_y,AC_y,TA_y,TT_y,TG_y,TC_y,GA_y,GT_y,GG_y,GC_y,CA_y,CT_y,CG_y,CC_y
94,10,105881449,105881947,0.0,27.0,14.0,27.0,20.0,5.0,21.0,25.0,26.0,24.0,12.0,49.0,76.0,32.0,30.0,61.0,48.0,5.0,1.0,5.0,7.0,0.0,7.0,3.0,5.0,6.0,3.0,160.0,25.0,8.0,8.0,13.0,26.0
95,10,105991899,105992248,0.0,7.0,6.0,21.0,14.0,4.0,13.0,18.0,17.0,17.0,15.0,42.0,51.0,20.0,18.0,45.0,40.0,1.0,4.0,0.0,3.0,0.0,2.0,2.0,0.0,2.0,2.0,20.0,26.0,6.0,7.0,6.0,10.0
96,10,106014667,106015087,0.0,8.0,9.0,29.0,12.0,4.0,7.0,21.0,25.0,29.0,17.0,72.0,50.0,17.0,24.0,47.0,48.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,7.0,10.0,1.0,58.0,23.0,9.0,5.0,5.0,20.0
97,10,106028542,106029047,0.952,12.0,8.0,28.0,21.0,8.0,20.0,29.0,32.0,22.0,19.0,57.0,62.0,27.0,42.0,47.0,70.0,5.0,1.0,24.0,5.0,0.0,5.0,8.0,3.0,3.0,10.0,52.0,23.0,5.0,11.0,23.0,33.0
98,10,106074965,106075368,0.975,11.0,13.0,30.0,15.0,4.0,9.0,31.0,28.0,19.0,25.0,43.0,43.0,35.0,25.0,27.0,44.0,0.0,2.0,7.0,1.0,0.0,2.0,3.0,6.0,2.0,7.0,67.0,79.0,5.0,10.0,18.0,19.0
99,10,106097595,106098556,0.002,40.0,14.0,70.0,46.0,20.0,44.0,45.0,55.0,63.0,34.0,110.0,105.0,47.0,72.0,88.0,107.0,2.0,1.0,10.0,7.0,7.0,7.0,9.0,8.0,8.0,10.0,45.0,31.0,7.0,18.0,13.0,34.0
100,10,109674196,109674964,0.557,12.0,9.0,59.0,33.0,5.0,18.0,38.0,49.0,45.0,30.0,102.0,101.0,51.0,53.0,80.0,82.0,6.0,0.0,10.0,4.0,0.0,3.0,9.0,7.0,18.0,11.0,46.0,30.0,13.0,25.0,31.0,32.0
101,10,110225927,110226465,0.072,12.0,4.0,36.0,16.0,3.0,10.0,31.0,23.0,27.0,19.0,84.0,83.0,26.0,34.0,63.0,66.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,5.0,54.0,63.0,9.0,8.0,19.0,22.0
102,10,111216604,111217083,0.851,5.0,6.0,37.0,21.0,4.0,7.0,25.0,19.0,25.0,11.0,63.0,77.0,35.0,31.0,52.0,60.0,0.0,0.0,2.0,2.0,0.0,1.0,12.0,2.0,10.0,0.0,29.0,57.0,7.0,4.0,17.0,11.0
103,10,111682775,111683483,0.004,16.0,6.0,38.0,36.0,3.0,12.0,26.0,35.0,36.0,17.0,89.0,105.0,41.0,41.0,95.0,111.0,1.0,1.0,3.0,6.0,0.0,0.0,2.0,8.0,10.0,1.0,22.0,87.0,4.0,4.0,28.0,23.0
104,10,111985563,111986204,0.0,15.0,11.0,42.0,21.0,10.0,16.0,43.0,16.0,42.0,32.0,96.0,101.0,22.0,26.0,91.0,56.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,12.0,24.0,1.0,7.0,11.0,12.0
105,10,11207178,11207980,0.275,23.0,16.0,62.0,34.0,13.0,41.0,41.0,55.0,49.0,35.0,87.0,79.0,50.0,58.0,61.0,97.0,6.0,5.0,14.0,11.0,3.0,16.0,13.0,6.0,9.0,11.0,58.0,33.0,11.0,17.0,8.0,35.0
106,10,112064137,112064859,0.0,34.0,8.0,59.0,35.0,10.0,10.0,26.0,41.0,45.0,27.0,102.0,87.0,47.0,42.0,75.0,73.0,4.0,2.0,8.0,5.0,1.0,4.0,3.0,2.0,11.0,3.0,67.0,63.0,6.0,14.0,22.0,32.0
107,10,112289947,112290305,0.085,11.0,17.0,23.0,14.0,8.0,15.0,25.0,13.0,26.0,11.0,49.0,37.0,20.0,18.0,27.0,43.0,0.0,1.0,0.0,4.0,0.0,3.0,1.0,1.0,2.0,1.0,33.0,1.0,1.0,0.0,4.0,6.0
108,10,112327072,112327870,0.0,35.0,14.0,53.0,32.0,17.0,43.0,49.0,43.0,50.0,37.0,101.0,81.0,32.0,58.0,67.0,85.0,4.0,0.0,6.0,2.0,1.0,0.0,1.0,2.0,7.0,1.0,11.0,22.0,4.0,3.0,8.0,22.0
109,10,112431835,112432426,0.002,14.0,11.0,35.0,18.0,6.0,35.0,38.0,49.0,35.0,32.0,62.0,60.0,23.0,50.0,55.0,67.0,1.0,0.0,9.0,5.0,4.0,10.0,12.0,10.0,11.0,4.0,33.0,27.0,4.0,23.0,11.0,12.0
110,10,11386302,11386875,-1.0,14.0,6.0,31.0,32.0,9.0,25.0,38.0,35.0,27.0,34.0,63.0,61.0,33.0,42.0,54.0,68.0,1.0,5.0,4.0,9.0,4.0,3.0,9.0,5.0,4.0,6.0,35.0,51.0,5.0,12.0,21.0,32.0
111,10,113943283,113943657,0.186,7.0,8.0,30.0,18.0,6.0,8.0,24.0,17.0,22.0,17.0,36.0,49.0,28.0,22.0,35.0,46.0,0.0,2.0,6.0,2.0,0.0,1.0,2.0,2.0,4.0,2.0,19.0,39.0,5.0,4.0,13.0,11.0
112,10,114206604,114207320,0.002,34.0,16.0,48.0,34.0,17.0,40.0,42.0,47.0,51.0,29.0,72.0,67.0,30.0,61.0,58.0,69.0,7.0,3.0,7.0,4.0,3.0,7.0,8.0,3.0,7.0,6.0,44.0,29.0,6.0,16.0,18.0,16.0
113,10,114712115,114712544,0.017,6.0,7.0,25.0,6.0,4.0,16.0,29.0,20.0,16.0,20.0,88.0,60.0,18.0,26.0,43.0,44.0,1.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,1.0,49.0,38.0,2.0,8.0,27.0,11.0
114,10,11505222,11505766,0.949,10.0,17.0,17.0,19.0,10.0,42.0,50.0,47.0,21.0,31.0,48.0,55.0,22.0,59.0,41.0,54.0,12.0,2.0,1.0,2.0,1.0,12.0,10.0,13.0,9.0,17.0,7.0,44.0,8.0,13.0,33.0,13.0
115,10,115614373,115615056,0.005,27.0,12.0,38.0,30.0,15.0,31.0,42.0,36.0,39.0,40.0,99.0,66.0,26.0,41.0,66.0,74.0,10.0,2.0,5.0,3.0,7.0,10.0,8.0,7.0,62.0,7.0,76.0,57.0,7.0,16.0,21.0,28.0
116,10,115860679,115861093,0.791,29.0,7.0,30.0,20.0,4.0,13.0,19.0,30.0,28.0,13.0,45.0,42.0,25.0,33.0,35.0,40.0,2.0,1.0,2.0,3.0,0.0,4.0,3.0,6.0,7.0,3.0,19.0,15.0,4.0,13.0,14.0,12.0
117,10,115933379,115934262,0.002,44.0,10.0,66.0,57.0,10.0,26.0,36.0,51.0,57.0,22.0,91.0,87.0,66.0,65.0,65.0,129.0,3.0,1.0,16.0,6.0,3.0,3.0,6.0,5.0,14.0,5.0,87.0,67.0,24.0,18.0,29.0,35.0
118,10,115999008,115999603,0.035,10.0,7.0,32.0,23.0,11.0,19.0,37.0,33.0,27.0,33.0,59.0,78.0,24.0,41.0,70.0,90.0,1.0,4.0,10.0,7.0,1.0,1.0,4.0,5.0,9.0,6.0,34.0,75.0,1.0,14.0,21.0,46.0
119,10,116391466,116391827,0.032,22.0,20.0,22.0,19.0,8.0,21.0,23.0,24.0,31.0,15.0,32.0,25.0,22.0,20.0,27.0,29.0,5.0,15.0,5.0,11.0,5.0,1.0,2.0,2.0,12.0,1.0,11.0,18.0,5.0,11.0,7.0,9.0
120,10,116527524,116528474,0.058,27.0,11.0,65.0,33.0,6.0,18.0,33.0,52.0,50.0,28.0,133.0,125.0,53.0,52.0,106.0,157.0,20.0,2.0,9.0,1.0,1.0,3.0,3.0,9.0,12.0,7.0,31.0,29.0,9.0,24.0,13.0,46.0
121,10,116581522,116582434,0.0,24.0,8.0,51.0,23.0,5.0,24.0,42.0,58.0,40.0,40.0,148.0,115.0,37.0,57.0,103.0,136.0,3.0,0.0,6.0,7.0,0.0,7.0,9.0,11.0,8.0,7.0,41.0,47.0,8.0,13.0,33.0,47.0
122,10,119609,120162,0.05,18.0,6.0,27.0,30.0,3.0,17.0,25.0,44.0,23.0,27.0,52.0,58.0,37.0,39.0,57.0,89.0,1.0,1.0,3.0,9.0,1.0,2.0,10.0,7.0,1.0,1.0,63.0,14.0,5.0,6.0,39.0,14.0
123,10,11784407,11784937,0.382,6.0,8.0,28.0,14.0,4.0,11.0,25.0,32.0,23.0,29.0,79.0,71.0,23.0,24.0,71.0,81.0,1.0,1.0,3.0,6.0,0.0,1.0,4.0,4.0,8.0,12.0,34.0,25.0,4.0,1.0,12.0,26.0
124,10,118368579,118369424,-1.0,23.0,18.0,57.0,42.0,16.0,33.0,50.0,58.0,53.0,36.0,101.0,74.0,48.0,70.0,57.0,108.0,4.0,12.0,8.0,9.0,1.0,2.0,3.0,5.0,13.0,2.0,62.0,79.0,14.0,16.0,34.0,39.0
125,10,118387017,118387476,0.025,5.0,6.0,30.0,18.0,5.0,5.0,27.0,19.0,17.0,22.0,70.0,68.0,32.0,23.0,51.0,60.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,10.0,23.0,1.0,2.0,5.0,9.0
126,10,118429430,118429853,0.752,13.0,6.0,24.0,15.0,6.0,11.0,27.0,20.0,13.0,18.0,66.0,53.0,26.0,29.0,34.0,61.0,3.0,2.0,0.0,5.0,1.0,1.0,4.0,3.0,7.0,4.0,39.0,27.0,0.0,3.0,7.0,6.0
127,10,118608599,118609377,0.027,52.0,15.0,65.0,40.0,23.0,15.0,37.0,32.0,57.0,20.0,85.0,89.0,40.0,57.0,65.0,85.0,9.0,4.0,12.0,8.0,4.0,2.0,5.0,9.0,4.0,12.0,131.0,71.0,6.0,9.0,21.0,44.0
128,10,11865125,11865984,0.009,7.0,6.0,49.0,30.0,7.0,17.0,44.0,43.0,48.0,44.0,158.0,114.0,30.0,44.0,114.0,103.0,1.0,1.0,6.0,9.0,1.0,11.0,6.0,10.0,18.0,13.0,107.0,55.0,7.0,7.0,22.0,34.0
129,10,118764228,118765146,0.002,29.0,13.0,54.0,42.0,12.0,31.0,49.0,57.0,48.0,35.0,119.0,111.0,49.0,70.0,92.0,106.0,4.0,6.0,5.0,8.0,0.0,4.0,4.0,19.0,19.0,8.0,102.0,89.0,8.0,29.0,28.0,27.0
130,10,118885565,118885884,0.625,11.0,3.0,22.0,12.0,7.0,14.0,22.0,17.0,15.0,18.0,48.0,35.0,15.0,25.0,25.0,29.0,4.0,0.0,3.0,0.0,2.0,4.0,0.0,1.0,2.0,2.0,37.0,5.0,1.0,8.0,4.0,13.0
131,10,118892161,118892639,0.819,27.0,12.0,38.0,21.0,11.0,28.0,34.0,25.0,41.0,24.0,47.0,42.0,19.0,34.0,36.0,38.0,5.0,6.0,4.0,4.0,2.0,3.0,2.0,5.0,10.0,5.0,85.0,22.0,3.0,6.0,16.0,11.0
132,10,118893527,118894432,0.814,30.0,10.0,76.0,32.0,12.0,27.0,38.0,34.0,49.0,25.0,129.0,138.0,57.0,49.0,99.0,99.0,1.0,0.0,2.0,6.0,1.0,1.0,2.0,2.0,6.0,4.0,38.0,68.0,17.0,10.0,18.0,18.0
133,10,118925271,118925529,0.8,8.0,5.0,20.0,10.0,3.0,9.0,16.0,11.0,18.0,7.0,27.0,36.0,14.0,18.0,26.0,29.0,1.0,0.0,1.0,2.0,0.0,5.0,2.0,0.0,7.0,0.0,8.0,19.0,1.0,4.0,8.0,13.0
134,10,118934734,118935180,0.005,6.0,12.0,26.0,18.0,5.0,16.0,41.0,32.0,25.0,27.0,37.0,51.0,26.0,39.0,37.0,47.0,0.0,3.0,1.0,3.0,1.0,6.0,7.0,5.0,28.0,3.0,22.0,119.0,6.0,15.0,18.0,27.0
135,10,118976049,118976706,0.059,13.0,9.0,46.0,27.0,4.0,17.0,32.0,50.0,39.0,27.0,78.0,71.0,39.0,50.0,60.0,94.0,3.0,0.0,6.0,1.0,3.0,3.0,8.0,2.0,11.0,6.0,34.0,61.0,19.0,13.0,16.0,22.0
136,10,11911554,11912432,0.991,12.0,8.0,61.0,31.0,2.0,16.0,34.0,44.0,42.0,24.0,120.0,122.0,56.0,48.0,94.0,163.0,1.0,5.0,10.0,3.0,0.0,2.0,8.0,8.0,11.0,1.0,156.0,71.0,5.0,8.0,17.0,32.0
137,10,119311204,119312104,-1.0,29.0,29.0,53.0,26.0,18.0,40.0,80.0,54.0,50.0,49.0,108.0,100.0,40.0,74.0,67.0,82.0,8.0,6.0,10.0,3.0,3.0,9.0,9.0,14.0,18.0,19.0,113.0,53.0,1.0,26.0,40.0,41.0
138,10,119312766,119313563,-1.0,21.0,14.0,54.0,25.0,13.0,33.0,39.0,56.0,40.0,32.0,75.0,97.0,40.0,62.0,77.0,118.0,5.0,4.0,7.0,3.0,6.0,8.0,3.0,12.0,19.0,4.0,37.0,49.0,11.0,13.0,26.0,38.0
139,10,11936169,11937060,0.971,36.0,15.0,84.0,36.0,13.0,22.0,53.0,36.0,70.0,39.0,133.0,95.0,52.0,48.0,68.0,90.0,4.0,4.0,11.0,2.0,3.0,9.0,9.0,13.0,16.0,7.0,106.0,32.0,12.0,16.0,22.0,56.0
140,10,119494493,119494991,0.724,18.0,10.0,48.0,18.0,8.0,15.0,29.0,21.0,40.0,20.0,68.0,62.0,28.0,28.0,46.0,38.0,4.0,1.0,1.0,5.0,2.0,6.0,3.0,3.0,7.0,4.0,32.0,28.0,13.0,6.0,13.0,4.0
141,10,119805825,119806544,0.003,14.0,5.0,27.0,27.0,5.0,13.0,32.0,49.0,24.0,22.0,119.0,97.0,30.0,59.0,85.0,110.0,1.0,1.0,1.0,7.0,0.0,2.0,9.0,7.0,6.0,6.0,49.0,37.0,8.0,12.0,25.0,29.0
142,10,120101564,120101937,0.0,11.0,9.0,21.0,12.0,9.0,16.0,15.0,28.0,14.0,11.0,40.0,43.0,19.0,32.0,33.0,59.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,4.0,2.0,5.0,38.0,33.0,2.0,5.0,5.0,11.0
143,10,122102,122620,0.005,19.0,6.0,26.0,24.0,3.0,14.0,24.0,45.0,21.0,29.0,55.0,53.0,32.0,37.0,54.0,75.0,4.0,0.0,1.0,1.0,0.0,2.0,6.0,13.0,4.0,4.0,34.0,21.0,16.0,4.0,14.0,19.0
144,10,1205562,1205859,1.0,1.0,13.0,27.0,11.0,7.0,12.0,24.0,4.0,23.0,8.0,32.0,53.0,21.0,14.0,34.0,12.0,0.0,0.0,3.0,2.0,1.0,4.0,2.0,1.0,9.0,2.0,20.0,23.0,5.0,5.0,35.0,11.0
145,10,120801661,120802226,0.906,8.0,44.0,20.0,19.0,7.0,12.0,25.0,87.0,22.0,29.0,41.0,32.0,54.0,46.0,39.0,79.0,1.0,6.0,8.0,2.0,0.0,0.0,0.0,12.0,3.0,5.0,37.0,16.0,9.0,10.0,9.0,17.0
146,10,120839592,120840480,0.0,27.0,11.0,76.0,32.0,12.0,14.0,30.0,45.0,56.0,33.0,131.0,115.0,51.0,43.0,99.0,112.0,6.0,3.0,12.0,2.0,2.0,2.0,2.0,14.0,19.0,6.0,254.0,141.0,12.0,14.0,36.0,33.0
147,10,120863620,120864216,0.003,3.0,6.0,31.0,15.0,1.0,7.0,36.0,20.0,34.0,15.0,108.0,95.0,17.0,36.0,78.0,93.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,18.0,11.0,1.0,6.0,15.0,7.0
148,10,120924785,120925558,0.013,21.0,12.0,41.0,32.0,10.0,24.0,41.0,47.0,36.0,40.0,83.0,90.0,39.0,46.0,85.0,125.0,3.0,2.0,7.0,11.0,1.0,3.0,11.0,4.0,5.0,7.0,18.0,39.0,5.0,15.0,19.0,25.0
149,10,120938028,120938418,0.01,13.0,5.0,31.0,20.0,3.0,5.0,17.0,21.0,30.0,15.0,65.0,39.0,23.0,21.0,37.0,44.0,1.0,1.0,7.0,1.0,9.0,0.0,2.0,5.0,54.0,0.0,31.0,6.0,2.0,6.0,12.0,7.0
150,10,12110700,12111303,0.005,10.0,11.0,30.0,23.0,10.0,16.0,37.0,30.0,31.0,23.0,98.0,77.0,23.0,43.0,65.0,75.0,5.0,2.0,4.0,7.0,1.0,7.0,8.0,8.0,3.0,3.0,48.0,51.0,1.0,12.0,9.0,26.0
151,10,121485063,121485319,0.005,4.0,1.0,20.0,11.0,2.0,4.0,12.0,13.0,17.0,14.0,42.0,31.0,13.0,12.0,31.0,28.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,6.0,12.0,24.0,1.0,4.0,18.0,12.0
152,10,121577529,121578385,0.993,20.0,16.0,59.0,42.0,16.0,23.0,55.0,49.0,50.0,38.0,80.0,109.0,51.0,66.0,84.0,97.0,1.0,1.0,14.0,2.0,1.0,5.0,21.0,21.0,9.0,20.0,223.0,60.0,13.0,15.0,55.0,50.0
153,10,121652003,121652507,0.002,15.0,14.0,28.0,23.0,16.0,16.0,30.0,38.0,25.0,37.0,62.0,43.0,24.0,33.0,48.0,51.0,5.0,0.0,3.0,5.0,3.0,1.0,5.0,6.0,11.0,5.0,28.0,12.0,3.0,5.0,13.0,11.0
154,10,12171225,12172038,0.0,13.0,8.0,50.0,22.0,8.0,17.0,39.0,36.0,44.0,35.0,141.0,115.0,28.0,40.0,106.0,110.0,2.0,1.0,4.0,5.0,1.0,2.0,9.0,5.0,9.0,5.0,124.0,61.0,8.0,9.0,45.0,17.0
155,10,121770981,121771423,0.73,11.0,6.0,37.0,16.0,7.0,12.0,39.0,27.0,29.0,30.0,40.0,52.0,23.0,37.0,36.0,39.0,9.0,1.0,11.0,2.0,0.0,5.0,2.0,10.0,33.0,7.0,45.0,27.0,3.0,12.0,24.0,12.0
156,10,12237832,12238377,0.0,30.0,14.0,39.0,21.0,15.0,41.0,26.0,42.0,37.0,28.0,55.0,45.0,22.0,41.0,46.0,42.0,6.0,1.0,2.0,2.0,4.0,12.0,13.0,7.0,13.0,6.0,20.0,22.0,5.0,14.0,11.0,13.0
157,10,122610678,122611052,0.0,21.0,7.0,26.0,25.0,7.0,9.0,23.0,16.0,30.0,16.0,50.0,34.0,21.0,23.0,32.0,33.0,2.0,0.0,3.0,6.0,1.0,4.0,6.0,0.0,10.0,0.0,120.0,10.0,7.0,5.0,11.0,4.0
158,10,122739052,122739391,0.148,9.0,6.0,12.0,19.0,7.0,15.0,12.0,29.0,9.0,15.0,16.0,44.0,21.0,27.0,45.0,52.0,4.0,1.0,3.0,0.0,2.0,2.0,1.0,6.0,4.0,1.0,0.0,15.0,1.0,4.0,8.0,12.0
159,10,1230813,1231214,-1.0,13.0,14.0,20.0,17.0,5.0,12.0,29.0,28.0,17.0,22.0,51.0,42.0,29.0,26.0,33.0,42.0,1.0,3.0,4.0,7.0,1.0,5.0,9.0,5.0,9.0,0.0,36.0,28.0,8.0,5.0,17.0,14.0
160,10,123368180,123368733,-1.0,13.0,11.0,42.0,15.0,4.0,16.0,37.0,21.0,33.0,23.0,82.0,79.0,31.0,28.0,57.0,60.0,1.0,1.0,5.0,7.0,2.0,0.0,9.0,3.0,23.0,2.0,20.0,79.0,7.0,8.0,16.0,4.0
161,10,123734027,123734865,0.005,25.0,12.0,37.0,35.0,7.0,14.0,40.0,50.0,40.0,26.0,109.0,122.0,37.0,59.0,112.0,112.0,6.0,0.0,15.0,6.0,2.0,6.0,8.0,5.0,7.0,6.0,46.0,64.0,9.0,17.0,35.0,33.0
162,10,123922850,123923542,0.96,11.0,14.0,43.0,31.0,7.0,18.0,27.0,37.0,31.0,18.0,73.0,103.0,50.0,39.0,83.0,106.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,2.0,18.0,43.0,3.0,2.0,24.0,14.0
163,10,124134088,124134933,0.002,12.0,8.0,44.0,18.0,5.0,24.0,48.0,44.0,40.0,39.0,137.0,133.0,25.0,50.0,121.0,96.0,0.0,0.0,11.0,4.0,1.0,6.0,6.0,5.0,14.0,20.0,52.0,61.0,5.0,25.0,36.0,43.0
164,10,124713268,124714249,0.008,24.0,20.0,67.0,44.0,15.0,43.0,55.0,69.0,56.0,50.0,92.0,105.0,60.0,69.0,90.0,121.0,5.0,6.0,11.0,6.0,1.0,10.0,6.0,30.0,12.0,12.0,44.0,58.0,19.0,27.0,37.0,36.0
165,10,124739792,124740292,0.0,12.0,7.0,34.0,23.0,4.0,7.0,20.0,29.0,30.0,20.0,76.0,70.0,30.0,26.0,67.0,44.0,1.0,0.0,4.0,8.0,0.0,0.0,1.0,3.0,7.0,4.0,24.0,52.0,6.0,3.0,11.0,4.0
166,10,124899704,124900077,0.714,14.0,6.0,31.0,17.0,7.0,10.0,23.0,17.0,26.0,13.0,43.0,47.0,21.0,28.0,33.0,36.0,1.0,1.0,3.0,3.0,7.0,0.0,4.0,3.0,16.0,2.0,29.0,24.0,3.0,4.0,11.0,8.0
167,10,124901907,124902617,0.829,24.0,12.0,53.0,27.0,13.0,28.0,42.0,41.0,39.0,30.0,82.0,81.0,40.0,54.0,56.0,87.0,4.0,2.0,9.0,5.0,1.0,2.0,5.0,8.0,21.0,17.0,56.0,21.0,7.0,15.0,40.0,24.0
168,10,124905634,124906161,-1.0,23.0,20.0,35.0,23.0,21.0,21.0,31.0,20.0,34.0,19.0,40.0,64.0,23.0,33.0,52.0,67.0,8.0,0.0,3.0,11.0,5.0,3.0,6.0,4.0,3.0,8.0,26.0,25.0,14.0,13.0,19.0,21.0
169,10,1252141,1252505,0.159,10.0,6.0,17.0,14.0,3.0,7.0,39.0,40.0,27.0,29.0,36.0,24.0,7.0,47.0,25.0,32.0,2.0,1.0,3.0,3.0,0.0,1.0,3.0,9.0,2.0,7.0,15.0,4.0,1.0,17.0,15.0,4.0
170,10,125650820,125651373,-1.0,8.0,4.0,34.0,14.0,6.0,10.0,27.0,29.0,19.0,15.0,103.0,88.0,27.0,43.0,62.0,63.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,26.0,0.0,8.0,16.0,5.0,6.0,6.0,8.0
171,10,125732220,125732843,0.755,15.0,19.0,34.0,18.0,10.0,27.0,51.0,40.0,35.0,29.0,80.0,73.0,26.0,53.0,53.0,59.0,2.0,1.0,6.0,1.0,1.0,9.0,3.0,6.0,3.0,5.0,40.0,28.0,6.0,8.0,23.0,43.0
172,10,125751132,125751984,0.929,31.0,16.0,56.0,41.0,12.0,20.0,48.0,27.0,58.0,40.0,142.0,97.0,43.0,31.0,92.0,97.0,3.0,2.0,8.0,3.0,2.0,2.0,6.0,9.0,3.0,6.0,103.0,22.0,7.0,12.0,18.0,24.0
173,10,126077405,126078075,-1.0,22.0,12.0,41.0,39.0,9.0,17.0,34.0,29.0,36.0,21.0,75.0,87.0,47.0,39.0,70.0,91.0,3.0,0.0,6.0,3.0,1.0,5.0,6.0,10.0,8.0,2.0,75.0,35.0,11.0,6.0,31.0,29.0
174,10,126150243,126150740,0.0,5.0,3.0,23.0,20.0,3.0,12.0,30.0,17.0,18.0,22.0,82.0,79.0,25.0,25.0,67.0,65.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,9.0,2.0,5.0,39.0,48.0,7.0,11.0,29.0,18.0
175,10,126278298,126278503,0.681,2.0,4.0,11.0,2.0,1.0,8.0,15.0,19.0,6.0,11.0,25.0,25.0,10.0,20.0,17.0,28.0,0.0,1.0,3.0,0.0,0.0,4.0,7.0,1.0,1.0,1.0,13.0,7.0,2.0,4.0,4.0,1.0
176,10,126281388,126281614,0.833,5.0,10.0,15.0,7.0,3.0,9.0,19.0,10.0,14.0,13.0,34.0,23.0,15.0,9.0,17.0,22.0,0.0,4.0,3.0,1.0,1.0,6.0,3.0,2.0,3.0,1.0,23.0,9.0,1.0,3.0,1.0,9.0
177,10,126303794,126304213,0.945,0.0,23.0,7.0,0.0,0.0,12.0,89.0,2.0,24.0,49.0,68.0,59.0,6.0,19.0,37.0,23.0,0.0,6.0,0.0,0.0,0.0,1.0,26.0,0.0,2.0,9.0,29.0,17.0,0.0,3.0,29.0,9.0
178,10,126480092,126480810,0.004,17.0,12.0,34.0,40.0,13.0,21.0,33.0,50.0,36.0,30.0,70.0,80.0,37.0,54.0,80.0,110.0,1.0,4.0,1.0,20.0,7.0,14.0,11.0,7.0,22.0,10.0,88.0,54.0,3.0,24.0,36.0,41.0
179,10,126490161,126490934,0.005,26.0,13.0,45.0,28.0,11.0,21.0,46.0,56.0,33.0,42.0,93.0,88.0,42.0,58.0,73.0,97.0,1.0,2.0,7.0,4.0,3.0,9.0,17.0,15.0,13.0,15.0,31.0,131.0,10.0,20.0,20.0,36.0
180,10,126686551,126686892,0.899,10.0,10.0,23.0,17.0,5.0,9.0,24.0,22.0,23.0,18.0,39.0,31.0,22.0,23.0,26.0,38.0,1.0,4.0,2.0,1.0,0.0,5.0,3.0,11.0,10.0,16.0,18.0,16.0,4.0,7.0,26.0,21.0
181,10,126715728,126715929,0.956,1.0,9.0,9.0,9.0,5.0,6.0,18.0,12.0,10.0,11.0,20.0,19.0,12.0,15.0,14.0,30.0,1.0,2.0,1.0,3.0,3.0,9.0,2.0,2.0,2.0,1.0,4.0,12.0,1.0,3.0,3.0,14.0
182,10,126916576,126917326,0.892,53.0,2.0,78.0,56.0,17.0,0.0,62.0,14.0,49.0,91.0,144.0,53.0,70.0,0.0,54.0,6.0,7.0,0.0,13.0,21.0,2.0,0.0,9.0,1.0,20.0,16.0,358.0,11.0,15.0,0.0,36.0,1.0
183,10,127407627,127408566,0.0,36.0,23.0,71.0,44.0,14.0,21.0,49.0,54.0,71.0,35.0,113.0,97.0,53.0,59.0,84.0,114.0,6.0,4.0,10.0,16.0,1.0,5.0,8.0,15.0,33.0,8.0,223.0,33.0,14.0,11.0,33.0,39.0
184,10,127462230,127462987,0.678,15.0,8.0,46.0,26.0,7.0,10.0,38.0,38.0,32.0,27.0,130.0,103.0,41.0,48.0,79.0,108.0,2.0,6.0,4.0,5.0,0.0,1.0,1.0,5.0,9.0,1.0,76.0,42.0,7.0,8.0,22.0,28.0
185,10,127464156,127464385,0.82,3.0,4.0,20.0,6.0,2.0,5.0,22.0,11.0,13.0,16.0,34.0,30.0,15.0,15.0,18.0,14.0,0.0,1.0,1.0,3.0,1.0,2.0,3.0,5.0,1.0,13.0,8.0,14.0,3.0,3.0,1.0,3.0
186,10,127511329,127512197,0.012,42.0,16.0,65.0,39.0,16.0,22.0,45.0,34.0,42.0,41.0,125.0,109.0,62.0,38.0,83.0,88.0,10.0,5.0,13.0,12.0,6.0,7.0,9.0,11.0,9.0,12.0,52.0,106.0,13.0,29.0,42.0,19.0
187,10,1284151,1284422,0.777,2.0,5.0,21.0,14.0,2.0,3.0,16.0,19.0,14.0,13.0,20.0,32.0,24.0,19.0,23.0,43.0,0.0,0.0,0.0,5.0,1.0,1.0,3.0,2.0,3.0,0.0,30.0,17.0,7.0,2.0,5.0,15.0
188,10,128973590,128974064,0.958,9.0,10.0,33.0,20.0,7.0,21.0,37.0,31.0,27.0,25.0,62.0,49.0,29.0,40.0,32.0,41.0,1.0,1.0,2.0,9.0,5.0,5.0,3.0,8.0,12.0,1.0,24.0,51.0,13.0,11.0,11.0,11.0
